action_reason,authors,best_pdf_url,contexts,library_status,open_access_is_oa,open_access_status,pdf_download_status,pdf_local_path,study_doi,study_title,study_year
HTTPError: HTTP Error 403: Forbidden,Éric Malbos; Nadège Chichery; Baptiste Borwell; Gabriel Weindel; Jordan Molitor; Mélodie Einig-Iscain; Julien Seimandi; Christophe Lançon,https://www.mdpi.com/2077-0383/14/4/1351/pdf?version=1739873587,Psilocybin -> Generalized anxiety disorder,needs_download,true,gold,download_failed,,10.3390/jcm14041351,Virtual Reality and Relaxation for the Treatment of Generalized Anxiety Disorder: A Randomized Comparative Study with Standard Intervention,2025
HTTPError: HTTP Error 403: Forbidden,Marco Di Nicola; Maria Pepe; Giacomo d’Andrea; Ilaria Marcelli; Mauro Pettorruso; Ileana Andriola; Sergio Barlati; Matteo Carminati; C Cattaneo; Massimo Clerici,https://www.mdpi.com/2075-4426/15/4/161/pdf?version=1745245229,S-ketamine -> Treatment-resistant depression,needs_download,true,gold,download_failed,,10.3390/jpm15040161,Patient Experience with Intranasal Esketamine in Treatment-Resistant Depression: Insights from a Multicentric Italian Study (REAL-ESKperience),2025
HTTPError: HTTP Error 403: Forbidden,Giacomo Grassi; Corinna Moradei; Chiara Cecchelli,https://www.mdpi.com/2075-1729/13/7/1494/pdf?version=1688435673,Psilocybin -> Obsessive-compulsive disorder,needs_download,true,gold,download_failed,,10.3390/life13071494,Will Transcranial Magnetic Stimulation Improve the Treatment of Obsessive–Compulsive Disorder? A Systematic Review and Meta-Analysis of Current Targets and Clinical Evidence,2023
HTTPError: HTTP Error 403: Forbidden,Donatella Marazziti; Claudia Carmassi; Gabriele Cappellato; Ilaria Chiarantini; Leonardo Massoni; Federico Mucci; Alessandro Arone; Miriam Violi; Stefania Palermo; G. De Iorio,https://www.mdpi.com/2075-1729/13/8/1731/pdf?version=1691762072,MDMA -> Autism spectrum disorder,needs_download,true,gold,download_failed,,10.3390/life13081731,Novel Pharmacological Targets of Post-Traumatic Stress Disorders,2023
HTTPError: HTTP Error 403: Forbidden,Maria Boszko; Bartosz Krzowski; Michał Peller; Paulina Hoffman; Natalia Żurawska; Kamila Skoczylas; Gabriela Osak; Łukasz Kołtowski; Marcin Grabowski; Grzegorz Opolski,https://www.mdpi.com/2075-1729/13/10/2015/pdf?version=1696496834,LSD -> Anxiety associated with life-threatening disease,needs_download,true,gold,download_failed,,10.3390/life13102015,"Impact of AfterAMI Mobile App on Quality of Life, Depression, Stress and Anxiety in Patients with Coronary Artery Disease: Open Label, Randomized Trial",2023
HTTPError: HTTP Error 403: Forbidden,Lavinia Hogea; Dana Cătălina Tabugan; Iuliana Costea; Oana Albai; Laura Alexandra Nussbaum; Adriana Cojocaru; Leonardo Corsaro; Teodora Anghel,https://www.mdpi.com/1648-9144/61/2/278/pdf?version=1739167628,Psilocybin -> Alcohol use disorder,needs_download,true,gold,download_failed,,10.3390/medicina61020278,The Therapeutic Potential of Psychedelics in Treating Substance Use Disorders: A Review of Clinical Trials,2025
HTTPError: HTTP Error 403: Forbidden,Keming Gao; Evrim Bayrak Oruc; Buket Koparal,https://www.mdpi.com/1648-9144/61/4/558/pdf?version=1742566916,S-ketamine -> Major depressive disorder,needs_download,true,gold,download_failed,,10.3390/medicina61040558,Pharmacological Monotherapy for Depressive Disorders: Current and Future—A Narrative Review,2025
HTTPError: HTTP Error 403: Forbidden,Pandichelvam Veeraiah; Jacobus F.A. Jansen,https://www.mdpi.com/2218-1989/13/4/577/pdf?version=1681972471,Psilocybin -> Anorexia nervosa,needs_download,true,gold,download_failed,,10.3390/metabo13040577,Multinuclear Magnetic Resonance Spectroscopy at Ultra-High-Field: Assessing Human Cerebral Metabolism in Healthy and Diseased States,2023
HTTPError: HTTP Error 403: Forbidden,Henry Lowe; Ngeh J. Toyang; Blair Steele; Henkel Valentine; Justin Grant; Amza Ali; Wilfred Ngwa; Lorenzo Gordon,https://www.mdpi.com/1420-3049/26/10/2948/pdf?version=1621826855,Psilocybin -> Treatment-resistant depression,needs_download,true,gold,download_failed,,10.3390/molecules26102948,The Therapeutic Potential of Psilocybin,2021
HTTPError: HTTP Error 403: Forbidden,Daniela-Mădălina Ciucă Anghel; Gabriela Viorela Nițescu; Andreea Taisia Tiron; Claudia Maria Guțu; Daniela Luiza Baconi,https://www.mdpi.com/1420-3049/28/13/4969/pdf?version=1687604187,MDMA -> Autism spectrum disorder,needs_download,true,gold,download_failed,,10.3390/molecules28134969,Understanding the Mechanisms of Action and Effects of Drugs of Abuse,2023
HTTPError: HTTP Error 403: Forbidden,Kenta Kashiwagi; Masahito Katsuki; Shin Kawamura; Senju Tachikawa; Atsuko Ono; Akihito Koh,https://www.mdpi.com/2035-8377/15/1/20/pdf?version=1677217001,LSD -> Cluster headache,needs_download,true,gold,download_failed,,10.3390/neurolint15010020,Fremanezumab and Non-High-Dose Galcanezumab for Comorbid Cluster Headache in Patients with Migraine: Three Cases,2023
HTTPError: HTTP Error 403: Forbidden,A Thomas; R. Andrew Chambers,https://www.mdpi.com/2673-4087/6/3/83/pdf?version=1756288549,Ketamine -> Alcohol use disorder,needs_download,true,gold,download_failed,,10.3390/neurosci6030083,Ketamine’s Therapeutic Role in Substance Use Disorders: A Narrative Review,2025
HTTPError: HTTP Error 403: Forbidden,Siri Weider; Megan E. Shott; Tyler Nguyen; Skylar Swindle; Tamara Pryor; Lot Sternheim; Guido Frank,https://www.mdpi.com/2072-6643/16/18/3115/pdf,Psilocybin -> Anorexia nervosa,needs_download,true,gold,download_failed,,10.3390/nu16183115,Food Avoidance and Aversive Goal Value Computation in Anorexia Nervosa,2024
HTTPError: HTTP Error 403: Forbidden,Valerie L. Ruberto; Manish K. Jha; James W. Murrough,https://www.mdpi.com/1424-8247/13/6/116/pdf?version=1591266669,S-ketamine -> Major depressive disorder,needs_download,true,gold,download_failed,,10.3390/ph13060116,Pharmacological Treatments for Patients with Treatment-Resistant Depression,2020
HTTPError: HTTP Error 403: Forbidden,Gabriel Hancu; Adriana Modroiu,https://www.mdpi.com/1424-8247/15/2/240/pdf?version=1645101435,S-ketamine -> Treatment-resistant depression,needs_download,true,gold,download_failed,,10.3390/ph15020240,Chiral Switch: Between Therapeutical Benefit and Marketing Strategy,2022
HTTPError: HTTP Error 403: Forbidden,Courtney M. Vecera; Alan C. Courtes; Gregory Jones; Jair C. Soares; Rodrigo Machado‐Vieira,https://www.mdpi.com/1424-8247/16/11/1572/pdf?version=1699359706,S-ketamine -> Major depressive disorder,needs_download,true,gold,download_failed,,10.3390/ph16111572,Pharmacotherapies Targeting GABA-Glutamate Neurotransmission for Treatment-Resistant Depression,2023
HTTPError: HTTP Error 403: Forbidden,Junhyung Kim; Seung‐Hoon Lee; Cheolmin Shin; Kyu‐Man Han; Sung Joon Cho; Narei Hong; Hans‐Jürgen Möller,https://www.mdpi.com/1424-8247/17/9/1143/pdf?version=1725010764,S-ketamine -> Treatment-resistant depression,needs_download,true,gold,download_failed,,10.3390/ph17091143,"A Multi-Center, Open-Label, Single-Arm Study to Investigate the Early Effectiveness of Esketamine Nasal Spray in Patients with Treatment-Resistant Depression Using a Mobile Self-Monitoring Application",2024
HTTPError: HTTP Error 403: Forbidden,Matildes de Freitas Menezes Sobreiro; Paulo Sérgio Panse Silveira; Vitor Breseghello Cavenaghi; Leandro Paulino da Costa; Bruno Pinatti Ferreira de Souza; Rachel Emy Straus Takahashi; Renato Vianna Marotta Starek; José de Oliveira Siqueira; Renério Fráguas,https://www.mdpi.com/1424-8247/18/2/173/pdf?version=1737971583,S-ketamine -> Treatment-resistant depression,needs_download,true,gold,download_failed,,10.3390/ph18020173,Long-Term Cognitive Outcomes of Esketamine Nasal Spray in Treatment-Resistant Depression: A Preliminary Report,2025
HTTPError: HTTP Error 403: Forbidden,Hossein Omidian; Alborz Omidian,https://www.mdpi.com/1424-8247/18/4/555/pdf?version=1744255160,Psilocybin -> Alcohol use disorder | Psilocybin -> Cancer-related anxiety and depression,needs_download,true,gold,download_failed,,10.3390/ph18040555,The Emergence of Psilocybin in Psychiatry and Neuroscience,2025
HTTPError: HTTP Error 403: Forbidden,Paola Bozzatello; Roberta Novelli; Rebecca Schisano; Claudio Brasso; Paola Rocca; Silvio Bellino,https://www.mdpi.com/1424-8247/18/5/665/pdf?version=1746021993,Psilocybin -> Anorexia nervosa,needs_download,true,gold,download_failed,,10.3390/ph18050665,New Agents in the Treatment of Psychiatric Disorders: What Innovations and in What Areas of Psychopathology?,2025
HTTPError: HTTP Error 403: Forbidden,Daniel Szawarnoga; Joanna Fojcik; Michał Górski; Artur Pałasz; Marek Krzystanek,https://www.mdpi.com/1424-8247/18/7/1066/pdf?version=1752914814,S-ketamine -> Treatment-resistant depression,needs_download,true,gold,download_failed,,10.3390/ph18071066,Insomnia and Esketamine Add-On Therapy to Antidepressant Therapy in Patients with Treatment-Resistant Depression—A Pilot Study,2025
HTTPError: HTTP Error 403: Forbidden,Jacopo Sapienza,https://www.mdpi.com/2813-1851/2/4/18/pdf?version=1697166780,Psilocybin -> Anorexia nervosa,needs_download,true,diamond,download_failed,,10.3390/psychoactives2040018,The Key Role of Intracellular 5-HT2A Receptors: A Turning Point in Psychedelic Research?,2023
HTTPError: HTTP Error 403: Forbidden,Cecilia Ilaria Belfiore; Valeria Galofaro; Deborah Cotroneo; Alessia Lopis; Isabella Tringali; Valeria Denaro; Mirko Casu,https://www.mdpi.com/2813-1851/3/2/13/pdf?version=1712580309,MDMA -> Autism spectrum disorder,needs_download,true,diamond,download_failed,,10.3390/psychoactives3020013,"A Multi-Level Analysis of Biological, Social, and Psychological Determinants of Substance Use Disorder and Co-Occurring Mental Health Outcomes",2024
HTTPError: HTTP Error 403: Forbidden,Dimy Fluyau; Vasanth Kattalai Kailasam; Neelambika Revadigar,https://www.mdpi.com/2813-1851/3/4/29/pdf?version=1728035148,MDMA -> Post-traumatic stress disorder | Psilocybin -> Major depressive disorder,needs_download,true,diamond,download_failed,,10.3390/psychoactives3040029,"Rapid and Prolonged Antidepressant and Antianxiety Effects of Psychedelics and 3,4-Methylenedioxy-methamphetamine—A Systematic Review and Meta-Analysis",2024
open_access_but_no_direct_pdf_url,Manish K. Jha; Udi E. Ghitza; Steve Shoptaw; Abu Minhajuddin; Snoben Kuruvila; Sidarth Wakhlu; Edward V. Nunes; Joy M. Schmitz; Phillip O. Coffin; Gavin Bart,,Psilocybin -> Methamphetamine use disorder,needs_download,true,green,no_pdf_url,,10.4088/jcp.25m15825,Early Change in Depressive Symptom Severity With Naltrexone-Bupropion Combination and Its Association With Reduction in Methamphetamine Use in ADAPT-2 Trial,2025
open_access_but_no_direct_pdf_url,Reza Bagherian Sararoudi; Maryam Motmaen; Mohammad Reza Maracy; Elnaz Pishghadam; Gholam Reza Kheirabadi,,LSD -> Anxiety associated with life-threatening disease,needs_download,true,gold,no_pdf_url,,10.4103/1735-1995.196607,"Efficacy of illness perception focused intervention on quality of life, anxiety, and depression in patients with myocardial infarction",2016
open_access_but_no_direct_pdf_url,Prosenjit Ghosh; Avinash Desousa,,Psilocybin -> Anorexia nervosa,needs_download,true,diamond,no_pdf_url,,10.4103/aip.aip_195_23,Psychedelics: The New Kid on the Block,2024
open_access_but_no_direct_pdf_url,Sara Mabrouk Elghoul; Osama Ibrahim Younes,,Psilocybin -> End-of-life anxiety,needs_download,true,hybrid,no_pdf_url,,10.4103/ajop.ajop_7_25,"Impact of virtual reality on pain, anxiety and depression in pediatric patients with end-stage kidney disease on regular hemodialysis through arteriovenous fistula: a randomized control double blinded trial",2025
"URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.trends.org.br'. (_ssl.c:1032)>",Mariana V.F. Echegaray; Rodrigo P. Mello; Guilherme Magnavita; Gustavo C. Leal; Fernanda S. Correia‐Melo; Ana Paula Jesus‐Nunes; Flávia Vieira; Igor D. Bandeira; Ana Teresa Caliman‐Fontes; Manuela Telles,https://www.trends.org.br/article/10.47626/2237-6089-2022-0593/pdf/trends-0-AheadOfPrint-650185b7a95395393c7172e4.pdf,Ketamine -> Treatment-resistant depression,needs_download,true,diamond,download_failed,,10.47626/2237-6089-2022-0593,Does the intensity of dissociation predict antidepressant effects 24 hours after infusion of racemic ketamine or esketamine in treatment-resistant depression? A secondary analysis from a randomized controlled trial,2023
"URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.trends.org.br'. (_ssl.c:1032)>",Elena Koning; Elisa Brietzke,https://www.trends.org.br/article/10.47626/2237-6089-2022-0597/pdf/trends-0-AheadOfPrint-644fb918a95395422b2c6b95.pdf,Psilocybin -> Anorexia nervosa,needs_download,true,diamond,download_failed,,10.47626/2237-6089-2022-0597,Psilocybin-assisted psychotherapy as a potential treatment for eating disorders: a narrative review of preliminary evidence,2023
open_access_but_no_direct_pdf_url,Nathalie M. Rieser; Raoul Bitar; Simon Halm; Christina Rossgoderer; Ladina P Gubser; Maeva Thévenaz; Yara Kreis; Robin von Rotz; Carlos Nordt; Monika Visentini,,Psilocybin -> Alcohol use disorder,needs_download,true,green,no_pdf_url,,10.5167/uzh-284304,Psilocybin-assisted therapy for relapse prevention in alcohol use disorder: a phase 2 randomized clinical trial,2025
HTTPError: HTTP Error 404: Not Found,Sahar Derakhshanian; Maxine Zhou; Alexander Rath; Rachel Barlow; Sarah Bertrand; Caroline DeGraw; Christopher Lee; Jamal Hasoon; Alan D. Kaye,https://healthpsychologyresearch.openmedicalpublishing.org/article/25091.pdf,S-ketamine -> Major depressive disorder,needs_download,true,gold,download_failed,,10.52965/001c.25091,Role of Ketamine in the Treatment of Psychiatric Disorders,2021
HTTPError: HTTP Error 404: Not Found,Amber N. Edinoff; Natalie W. Wu; Catherine A. Nix; Bryce Bonin; Rama Mouhaffel; Stephen Vining; William Gibson; Elyse M. Cornett; Kevin S. Murnane; Adam M. Kaye,https://healthpsychologyresearch.openmedicalpublishing.org/article/38672.pdf,Ibogaine -> Opioid use disorder,needs_download,true,gold,download_failed,,10.52965/001c.38672,"Historical Pathways for Opioid Addiction, Withdrawal with   Traditional and Alternative Treatment Options with Ketamine,   Cannabinoids, and Noribogaine: A Narrative Review",2022
open_access_but_no_direct_pdf_url,Pedro Rodrigues; Weliton Rodrigues dos Santos Júnior; Ivan de Sousa Araújo; Leonardo Maia Leony; Fernando Gomes; Thales Moreira de Lima; Lícia Maria Oliveira Moreira; RC Santana; Márcia Ribeiro Valentão Pitrez Santos; R. Silva,,Psilocybin -> Major depressive disorder,needs_download,true,diamond,no_pdf_url,,10.55905/rdelosv18.n75-120,Comparative efficacy and acceptability of psilocybin-ketamine and typical antidepressants for major depressive disorder management: a network meta-analysis,2025
open_access_but_no_direct_pdf_url,Erika Dyck,,Psilocybin -> Alcohol use disorder,needs_download,true,hybrid,no_pdf_url,,10.56367/oag-042-10690,Who will staff the psychedelic resurgence?,2024
HTTPError: HTTP Error 403: Forbidden,Phillipa Hay; Rebekah Rankin; Lucie M. Ramjan; Janet Conti,https://onlinelibrary.wiley.com/doi/pdfdirect/10.5694/mja2.52008,Psilocybin -> Anorexia nervosa,needs_download,true,hybrid,download_failed,,10.5694/mja2.52008,Current approaches in the recognition and management of eating disorders,2023
open_access_but_no_direct_pdf_url,Iftikhar Ahmad; Dr Farhana Kazmi; Sher Dil,,Psilocybin -> Methamphetamine use disorder,needs_download,true,hybrid,no_pdf_url,,10.59075/rjs.v3i1.48,Impact of Cognitive Behavior Coping Skills on Relapse Prevention in Individuals with Methamphetamine Use Disorder,2025
open_access_but_no_direct_pdf_url,Ana Teresa Caliman‐Fontes; Gustavo C. Leal; Fernanda S. Correia‐Melo; Camilla S. Paixão; Michelle S. Carvalho; Ana Paula Jesus‐Nunes; Flávia Vieira; Guilherme Magnavita; Igor D. Bandeira; Rodrigo P. Mello,,Ketamine -> Treatment-resistant depression,needs_download,true,green,no_pdf_url,,10.6084/m9.figshare.22187904,Brain-derived neurotrophic factor serum levels following ketamine and esketamine intervention for treatment-resistant depression: secondary analysis from a randomized trial,2023
open_access_but_no_direct_pdf_url,figshare admin karger; Seth L.; Biswal J.; Sahoo S.; Shetty R.; Das J.,,Ketamine -> Suicidal ideation,needs_download,true,green,no_pdf_url,,10.6084/m9.figshare.31260127,Supplementary Material for: A Randomized Controlled Trial on the Efficacy of Ketamine vs. Electroconvulsive Therapy in Severe Depression with Suicidal Ideation,2026
open_access_but_no_direct_pdf_url,figshare admin karger; Seth L.; Biswal J.; Sahoo S.; Shetty R.; Das J.,,Ketamine -> Suicidal ideation,needs_download,true,green,no_pdf_url,,10.6084/m9.figshare.31260127.v1,Supplementary Material for: A Randomized Controlled Trial on the Efficacy of Ketamine vs. Electroconvulsive Therapy in Severe Depression with Suicidal Ideation,2026
HTTPError: HTTP Error 404: Not Found,Yutong Song,https://www.deanfrancispress.com/index.php/al/article/download/2913/AL004672.pdf,Psilocybin -> End-of-life anxiety,needs_download,true,bronze,download_failed,,10.61173/kbe3wh67,Explore the effect of psilocybin on depression and anxiety,2025
open_access_but_no_direct_pdf_url,James J Gattuso; Bilgenur Bezcioglu; Carey Wilson; Kato Havaux; Anthony J. Hannan; Thibault Renoir,,Psilocybin -> Obsessive-compulsive disorder,needs_download,true,hybrid,no_pdf_url,,10.61373/pp025i.0044,Psilocybin's effects on obsessive-compulsive behaviors: A systematic review of preclinical and clinical evidence,2025
