access_level,affinity_type,affinity_unit,affinity_value,assay_type,authors,compound,created_at_utc,evidence_level,evidence_location,evidence_locator,notes,openalex_id,paper_type,source,source_type,species,stub_status,study_design,study_doi,study_title,study_year,system,target
abstract_only,Other,,,,Roger S. McIntyre; Rakesh Jain,S-ketamine,2026-04-22T05:12:28.269832+00:00,medium,abstract,"Abstract snippet: Major depressive disorder (MDD) is a chronic, burdensome, highly prevalent disease that is characterized by depressed mood and anhedonia. MDD is especially burdensome as",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,review,doi,primary_study,,pending_curation,phase_2_trial,10.1007/s40263-024-01114-y,Glutamatergic Modulators for Major Depression from Theory to Clinical Use,2024,unknown,NMDA receptor
abstract_only,Other,,,,Alexander M. Sherwood; Romain Claveau; Rafael Lancelotta; Kristi W. Kaylo; Kelsey Lenoch,DMT,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: To support clinical use, a multigram-scale process has been developed to provide 5-MeO-DMT, a psychedelic natural product found in the parotid gland secretions of the toa",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,other,doi,primary_study,,pending_curation,pending_curation,10.1021/acsomega.0c05099,Synthesis and Characterization of 5-MeO-DMT Succinate for Clinical Use,2020,unknown,NET (SLC6A2)
abstract_only,Other,,,,Alexander M. Sherwood; Romain Claveau; Rafael Lancelotta; Kristi W. Kaylo; Kelsey Lenoch,5-MeO-DMT,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: To support clinical use, a multigram-scale process has been developed to provide 5-MeO-DMT, a psychedelic natural product found in the parotid gland secretions of the toa",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,other,doi,primary_study,,pending_curation,pending_curation,10.1021/acsomega.0c05099,Synthesis and Characterization of 5-MeO-DMT Succinate for Clinical Use,2020,unknown,NET (SLC6A2)
abstract_only,Other,,,functional assay,Francesca Guida; Livio Luongo; Gabriella Aviello; Enza Palazzo; Maria De Chiaro; Luisa Gatta; Serena Boccella; Ida Marabese; Jordan K Zjawiony; Raffaele Capasso,Salvinorin A,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: SA is effective in reducing formalin-induced mechanical allodynia and spinal neuronal hyperactivity. Our findings suggest that SA reduces glial activation and contributes,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,other,doi,primary_study,,pending_curation,pending_curation,10.1186/1744-8069-8-60,Salvinorin A Reduces Mechanical Allodynia and Spinal Neuronal Hyperexcitability Induced by Peripheral Formalin Injection,2012,unknown,kappa opioid receptor (OPRK1)
abstract_only,Other,,,,Ricardo Pardo‐Lozano; Magı́ Farré; Samanta Yubero‐Lahoz; Brian O’Mathúna; Marta Torrens; Cristina Mustata; Clara Pérez‐Mañá; Klaus Langohr; Elisabet Cuyàs; Marcel·lí Carbó,MDMA,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: ClinicalTrials.gov NCT01447472.,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,other,doi,primary_study,,pending_curation,pending_curation,10.1371/journal.pone.0047599,"Clinical Pharmacology of 3,4-Methylenedioxymethamphetamine (MDMA, “Ecstasy”): The Influence of Gender and Genetics (CYP2D6, COMT, 5-HTT)",2012,unknown,SERT (SLC6A4)
abstract_only,Other,,,,Suresh D. Muthukumaraswamy; Alexander D. Shaw; Laura E. Jackson; Judith Hall; Rosalyn Moran; Neeraj Saxena,Ketamine,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: In this paper, we found that subanesthetic doses of ketamine, similar to those used in antidepressant studies, increase anterior theta and gamma power but decrease poster",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,other,doi,primary_study,,pending_curation,preclinical_study,10.1523/jneurosci.0903-15.2015,Evidence that Subanesthetic Doses of Ketamine Cause Sustained Disruptions of NMDA and AMPA-Mediated Frontoparietal Connectivity in Humans,2015,unknown,NMDA receptor
abstract_only,Other,,,,Suresh D. Muthukumaraswamy; Alexander D. Shaw; Laura E. Jackson; Judith Hall; Rosalyn Moran; Neeraj Saxena,Ketamine,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: In this paper, we found that subanesthetic doses of ketamine, similar to those used in antidepressant studies, increase anterior theta and gamma power but decrease poster",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,other,doi,primary_study,,pending_curation,preclinical_study,10.1523/jneurosci.0903-15.2015,Evidence that Subanesthetic Doses of Ketamine Cause Sustained Disruptions of NMDA and AMPA-Mediated Frontoparietal Connectivity in Humans,2015,unknown,AMPA receptor
abstract_only,Other,,,,Suresh D. Muthukumaraswamy; Alexander D. Shaw; Laura E. Jackson; Judith Hall; Rosalyn Moran; Neeraj Saxena,S-ketamine,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: In this paper, we found that subanesthetic doses of ketamine, similar to those used in antidepressant studies, increase anterior theta and gamma power but decrease poster",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,other,doi,primary_study,,pending_curation,preclinical_study,10.1523/jneurosci.0903-15.2015,Evidence that Subanesthetic Doses of Ketamine Cause Sustained Disruptions of NMDA and AMPA-Mediated Frontoparietal Connectivity in Humans,2015,unknown,NMDA receptor
abstract_only,Other,,,,Suresh D. Muthukumaraswamy; Alexander D. Shaw; Laura E. Jackson; Judith Hall; Rosalyn Moran; Neeraj Saxena,S-ketamine,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: In this paper, we found that subanesthetic doses of ketamine, similar to those used in antidepressant studies, increase anterior theta and gamma power but decrease poster",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,other,doi,primary_study,,pending_curation,preclinical_study,10.1523/jneurosci.0903-15.2015,Evidence that Subanesthetic Doses of Ketamine Cause Sustained Disruptions of NMDA and AMPA-Mediated Frontoparietal Connectivity in Humans,2015,unknown,AMPA receptor
abstract_only,Other,,,,Suresh D. Muthukumaraswamy; Alexander D. Shaw; Laura E. Jackson; Judith Hall; Rosalyn Moran; Neeraj Saxena,R-ketamine,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: In this paper, we found that subanesthetic doses of ketamine, similar to those used in antidepressant studies, increase anterior theta and gamma power but decrease poster",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,other,doi,primary_study,,pending_curation,preclinical_study,10.1523/jneurosci.0903-15.2015,Evidence that Subanesthetic Doses of Ketamine Cause Sustained Disruptions of NMDA and AMPA-Mediated Frontoparietal Connectivity in Humans,2015,unknown,NMDA receptor
abstract_only,Other,,,,Suresh D. Muthukumaraswamy; Alexander D. Shaw; Laura E. Jackson; Judith Hall; Rosalyn Moran; Neeraj Saxena,R-ketamine,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: In this paper, we found that subanesthetic doses of ketamine, similar to those used in antidepressant studies, increase anterior theta and gamma power but decrease poster",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,other,doi,primary_study,,pending_curation,preclinical_study,10.1523/jneurosci.0903-15.2015,Evidence that Subanesthetic Doses of Ketamine Cause Sustained Disruptions of NMDA and AMPA-Mediated Frontoparietal Connectivity in Humans,2015,unknown,AMPA receptor
secondary_summary,Other,,,,Q. Yuan; S. Li,5-MeO-DMT,2026-04-22T05:12:28.269832+00:00,low,unknown,Metadata/title snippet: A Cryo_EM structure of 5_HT1A complex with 5-Meo-DMT,Auto-generated stub from DOI queue,,other,doi,primary_study,,pending_curation,pending_curation,10.2210/pdb9kvg/pdb,A Cryo_EM structure of 5_HT1A complex with 5-Meo-DMT,2024,unknown,5-HT1A
abstract_only,Other,,,,Robert Queissner; F. Fellendorf; E. Z. Reininghaus,S-ketamine,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Ketamine and esketamine represent mechanistically novel and clinically effective treatments for bipolar depression. Their rapid antidepressant action and low switch liabi,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,other,doi,primary_study,,pending_curation,preclinical_study,10.3389/fpsyt.2026.1777402,Ketamine as an NMDA-modulating therapy in bipolar disorder: rationale and evidence,2026,unknown,NMDA receptor
full_text_seen,Ki,uM,3.1,functional assay,Michelle Kokkinou; Elaine E. Irvine; David R. Bonsall; Sridhar Natesan; Lisa Wells; Mark A. Smith; Justyna Glegola; Eleanor J. Paul; Kyoko Tossell; Mattia Veronese,Ketamine,2026-04-22T05:12:28.269832+00:00,medium,text,Abstract snippet: Abstract Patients with schizophrenia show increased striatal dopamine synthesis capacity in imaging studies. The mechanism underlying this is unclear but may be due to N-,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata; Full-text PDF autofill for mechanistic affinity fields,,primary_results,doi,primary_study,,duplicate_existing,preclinical_study,10.1038/s41380-020-0740-6,Reproducing the dopamine pathophysiology of schizophrenia and approaches to ameliorate it: a translational imaging study with ketamine,2020,in_vivo,NMDA receptor
full_text_seen,Ki,nM,1000.0,radioligand binding,Beck K; Arumuham A; Veronese M; Santangelo B; McGinnity CJ; Dunn J; McCutcheon RA; Kaar SJ; Singh N; Pillinger T,S-ketamine,2026-04-22T05:12:28.269832+00:00,medium,text,"Abstract snippet: N-methyl-D-aspartate receptor (NMDAR) hypofunction is hypothesised to underlie psychosis but this has not been tested early in illness. To address this, we studied 40 vol",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata; Full-text PDF autofill for mechanistic affinity fields (comparator `>` retained in context only),,primary_results,doi,primary_study,,duplicate_existing,preclinical_study,10.1038/s41398-021-01540-2,N-methyl-D-aspartate receptor availability in first-episode psychosis: a PET-MR brain imaging study.,2021,in_vitro,NMDA receptor
full_text_seen,Kd,nM,0.425,radioligand binding,Rafael Moliner; Mykhailo Girych; Cecilia A. Brunello; Vera Kovaleva; Caroline Biojone; Giray Enkavi; Lina Antenucci; Erik F. Kot; Sergey A. Goncharuk; Katja Kaurinkoski,LSD,2026-04-22T05:12:28.269832+00:00,medium,text,Abstract snippet: Abstract Psychedelics produce fast and persistent antidepressant effects and induce neuroplasticity resembling the effects of clinically approved antidepressants. We rece,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata; Full-text PDF autofill for mechanistic affinity fields,,primary_results,doi,primary_study,,duplicate_existing,preclinical_study,10.1038/s41593-023-01316-5,Psychedelics promote plasticity by directly binding to BDNF receptor TrkB,2023,in_vitro,5-HT2A
full_text_seen,Kd,nM,0.425,radioligand binding,Rafael Moliner; Mykhailo Girych; Cecilia A. Brunello; Vera Kovaleva; Caroline Biojone; Giray Enkavi; Lina Antenucci; Erik F. Kot; Sergey A. Goncharuk; Katja Kaurinkoski,Psilocin,2026-04-22T05:12:28.269832+00:00,medium,text,Abstract snippet: Abstract Psychedelics produce fast and persistent antidepressant effects and induce neuroplasticity resembling the effects of clinically approved antidepressants. We rece,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata; Full-text PDF autofill for mechanistic affinity fields,,primary_results,doi,primary_study,,duplicate_existing,preclinical_study,10.1038/s41593-023-01316-5,Psychedelics promote plasticity by directly binding to BDNF receptor TrkB,2023,in_vitro,5-HT2A
full_text_seen,Ki,uM,0.6,uptake inhibition,Dawn D. Han; Howard H. Gu,MDMA,2026-04-22T05:12:28.269832+00:00,medium,text,Abstract snippet: Abstract Background The plasma membrane neurotransmitter transporters terminate neurotransmissions by the reuptake of the released neurotransmitters. The transporters for,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata; Full-text PDF autofill for mechanistic affinity fields,,primary_results,doi,primary_study,,duplicate_existing,preclinical_study,10.1186/1471-2210-6-6,Comparison of the monoamine transporters from human and mouse in their sensitivities to psychostimulant drugs,2006,in_vitro,SERT
full_text_seen,Ki,uM,0.6,uptake inhibition,Dawn D. Han; Howard H. Gu,MDMA,2026-04-22T05:12:28.269832+00:00,medium,text,Abstract snippet: Abstract Background The plasma membrane neurotransmitter transporters terminate neurotransmissions by the reuptake of the released neurotransmitters. The transporters for,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata; Full-text PDF autofill for mechanistic affinity fields,,primary_results,doi,primary_study,,duplicate_existing,preclinical_study,10.1186/1471-2210-6-6,Comparison of the monoamine transporters from human and mouse in their sensitivities to psychostimulant drugs,2006,in_vitro,SERT (SLC6A4)
full_text_seen,Other,uM,50.0,functional assay,Ronald S. Duman,S-ketamine,2026-04-22T05:12:28.269832+00:00,medium,text,"Abstract snippet: <ns4:p>Therapeutic medications for the treatment of depression have serious limitations, particularly delayed onset and low rates of efficacy. However, the discovery that",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata; Full-text PDF autofill for mechanistic affinity fields,,primary_results,doi,primary_study,,duplicate_existing,preclinical_study,10.12688/f1000research.14344.1,Ketamine and rapid-acting antidepressants: a new era in the battle against depression and suicide,2018,in_vivo,NMDA receptor
